ref,fecha,distrito,superficie_m2,habitaciones,banos,planta,ascensor,estado,anio_construccion,exterior,precio_eur,desviacion_inyectada,etiqueta_verdad
MD-1315,2025-12-01,Latina,56,3,1,4,False,buen estado,1939,True,190000,0.0,mercado
MD-1316,2025-09-10,Latina,44,1,1,4,True,buen estado,1959,True,162000,0.0,mercado
MD-1317,2025-10-22,Puente de Vallecas,155,6,2,3,False,buen estado,1967,True,382000,0.0,mercado
MD-1318,2026-04-22,Puente de Vallecas,61,2,1,0,True,obra nueva,2023,True,215000,0.0,mercado
MD-1319,2025-11-26,Fuencarral-El Pardo,84,4,2,1,False,buen estado,1981,True,487000,0.0,mercado
MD-1320,2026-05-20,Arganzuela,76,3,2,0,False,a reformar,1957,True,385000,0.0,mercado
MD-1321,2026-06-07,Moncloa-Aravaca,34,1,1,6,False,buen estado,1950,True,203000,0.0,mercado
MD-1322,2026-03-20,Latina,42,1,1,7,True,buen estado,1970,False,131000,0.0,mercado
MD-1323,2026-03-17,Retiro,141,5,3,8,True,buen estado,1969,False,1090000,0.0,mercado
MD-1324,2025-11-16,Ciudad Lineal,48,2,1,8,True,a reformar,1966,True,209000,0.0,mercado
MD-1325,2026-05-23,Fuencarral-El Pardo,98,4,2,7,True,a reformar,1978,False,316000,0.0,mercado
MD-1326,2026-08-29,Salamanca,61,2,1,3,True,obra nueva,2024,True,530000,0.0,mercado
MD-1327,2025-11-06,Chamartin,55,1,1,3,True,obra nueva,2025,True,486000,0.0,mercado
MD-1328,2026-07-11,Barajas,100,3,2,3,True,buen estado,1988,True,440000,0.0,mercado
MD-1329,2026-02-14,Chamberi,76,3,2,3,True,buen estado,1994,True,604000,0.0,mercado
MD-1330,2025-10-07,Fuencarral-El Pardo,100,4,2,6,True,a reformar,1973,True,483000,0.0,mercado
MD-1331,2026-06-19,Carabanchel,134,5,2,4,True,reformado,1991,False,368000,0.0,mercado
MD-1332,2025-10-08,Puente de Vallecas,72,2,1,1,True,buen estado,1986,True,208000,0.0,mercado
MD-1333,2025-10-19,Chamberi,123,4,2,5,True,buen estado,1976,False,889000,0.0,mercado
MD-1334,2026-08-03,San Blas-Canillejas,58,2,1,4,True,buen estado,1978,True,190000,0.0,mercado
MD-1335,2026-04-16,Hortaleza,156,5,3,1,True,buen estado,1978,True,872000,0.0,mercado
MD-1336,2025-09-05,Arganzuela,31,1,1,7,True,a reformar,2002,True,196000,0.0,mercado
MD-1337,2026-06-02,Moncloa-Aravaca,79,2,2,4,False,buen estado,1923,True,405000,0.0,mercado
MD-1338,2026-03-17,Vicalvaro,40,1,1,2,True,reformado,1948,True,165000,0.0,mercado
MD-1339,2026-01-15,Fuencarral-El Pardo,48,1,1,5,True,reformado,1971,True,332000,0.0,mercado
MD-1340,2026-01-23,Vicalvaro,88,5,2,3,True,buen estado,1947,True,355000,0.0,mercado
MD-1341,2026-01-07,Moncloa-Aravaca,78,3,2,1,True,buen estado,2001,True,418000,0.0,mercado
MD-1342,2026-07-16,Tetuan,179,6,3,8,True,reformado,2001,False,1020000,0.0,mercado
MD-1343,2025-12-06,Salamanca,58,2,1,4,False,reformado,1953,True,536000,0.0,mercado
MD-1344,2026-07-15,Chamberi,36,1,1,2,True,reformado,1988,True,324000,0.0,mercado
MD-1345,2026-07-20,Ciudad Lineal,60,2,1,5,False,buen estado,1964,False,206000,0.0,mercado
MD-1346,2025-11-07,Hortaleza,52,1,1,0,True,reformado,1992,True,319000,0.0,mercado
MD-1347,2025-11-09,Chamartin,151,6,3,6,True,buen estado,1985,False,916000,0.0,mercado
MD-1348,2025-11-04,Centro,116,4,2,6,True,buen estado,1985,True,997000,0.0,mercado
MD-1349,2025-09-17,Carabanchel,99,3,2,1,False,a reformar,1933,True,293000,0.0,mercado
MD-1350,2026-06-03,Retiro,167,6,3,8,False,buen estado,1965,False,776000,0.0,mercado
MD-1351,2026-08-12,Salamanca,176,6,3,1,True,reformado,1970,True,1629000,0.0,mercado
MD-1352,2026-04-12,Chamberi,164,6,3,3,False,a reformar,1961,False,991000,0.0,mercado
MD-1353,2025-10-15,Latina,79,2,1,0,True,buen estado,1975,True,241000,0.0,mercado
MD-1354,2025-12-22,Ciudad Lineal,45,2,1,5,True,buen estado,2004,True,300000,0.0,mercado
MD-1355,2026-01-03,Ciudad Lineal,51,2,1,3,True,buen estado,1988,True,311000,0.0,mercado
MD-1356,2026-05-08,Centro,157,6,3,4,True,buen estado,1973,True,1128000,0.0,mercado
MD-1357,2026-04-25,Carabanchel,45,1,1,5,True,buen estado,1980,True,126000,0.0,mercado
MD-1358,2026-04-19,Ciudad Lineal,98,4,2,0,True,reformado,1983,True,516000,0.0,mercado
MD-1359,2026-02-21,Fuencarral-El Pardo,74,2,1,2,True,buen estado,1981,True,433000,0.0,mercado
MD-1360,2025-10-13,San Blas-Canillejas,40,1,1,1,False,buen estado,2007,True,134000,0.0,mercado
MD-1361,2026-03-27,San Blas-Canillejas,70,2,1,6,False,buen estado,1966,True,269000,0.0,mercado
MD-1362,2026-05-23,Tetuan,71,2,1,1,True,buen estado,1972,True,327000,-0.2138,infraprecio_inyectado
MD-1363,2026-08-09,Usera,87,2,2,5,True,buen estado,1957,True,246000,0.0,mercado
MD-1364,2026-04-27,Retiro,92,3,2,3,True,buen estado,1985,True,642000,0.0,mercado
MD-1365,2026-05-24,Vicalvaro,93,3,2,5,True,buen estado,2025,True,329000,0.0,mercado
MD-1366,2026-05-05,Chamartin,139,5,3,7,False,reformado,1949,False,839000,0.0,mercado
MD-1367,2025-12-15,Latina,83,3,2,7,False,reformado,1963,True,277000,0.0,mercado
MD-1368,2026-08-23,Centro,82,2,1,1,True,reformado,1972,True,707000,0.0,mercado
MD-1369,2025-12-13,Moncloa-Aravaca,69,3,1,7,True,buen estado,1976,True,427000,0.0,mercado
MD-1370,2025-09-06,Latina,76,3,2,0,True,a reformar,2001,True,241000,0.0,mercado
MD-1371,2025-09-02,Chamberi,66,3,1,6,True,obra nueva,2025,True,763000,0.0,mercado
MD-1372,2026-01-12,Hortaleza,168,6,3,7,False,a reformar,1958,False,521000,0.0,mercado
MD-1373,2025-10-06,Puente de Vallecas,51,2,1,4,True,reformado,1995,True,153000,0.0,mercado
MD-1374,2025-11-08,Vicalvaro,115,3,2,4,True,reformado,1995,True,429000,0.0,mercado
MD-1375,2026-02-20,Villa de Vallecas,100,3,2,8,True,reformado,1977,True,454000,0.1269,sobreprecio_inyectado
MD-1376,2026-02-08,Moratalaz,58,2,1,2,True,buen estado,1975,False,177000,0.0,mercado
MD-1377,2025-12-31,Carabanchel,43,2,1,6,True,reformado,1952,False,115000,0.0,mercado
MD-1378,2026-04-29,Centro,100,3,2,0,False,buen estado,1926,True,789000,0.0,mercado
MD-1379,2025-12-12,Centro,61,2,1,3,True,obra nueva,2024,False,302000,-0.2471,infraprecio_inyectado
MD-1380,2026-01-06,Villaverde,84,4,1,5,False,reformado,1930,True,172000,0.0,mercado
MD-1381,2025-12-03,Ciudad Lineal,60,3,1,6,False,reformado,1957,True,323000,0.0,mercado
MD-1382,2025-11-21,Carabanchel,56,3,1,2,True,reformado,1973,True,164000,0.0,mercado
MD-1383,2025-09-29,Ciudad Lineal,47,2,1,3,True,buen estado,1976,True,229000,0.0,mercado
MD-1384,2025-10-02,Puente de Vallecas,52,2,1,6,True,obra nueva,2026,False,130000,0.0,mercado
MD-1385,2026-01-11,Centro,43,2,1,2,True,a reformar,1954,False,226000,0.0,mercado
MD-1386,2026-08-26,Fuencarral-El Pardo,91,4,2,7,True,a reformar,1976,True,501000,0.0,mercado
MD-1387,2026-07-22,Centro,47,2,1,1,True,buen estado,1977,True,281000,0.0,mercado
MD-1388,2025-12-16,Centro,75,3,2,3,True,a reformar,2001,False,448000,0.1462,sobreprecio_inyectado
MD-1389,2026-02-16,Hortaleza,181,6,3,3,True,a reformar,1971,True,610000,-0.2029,infraprecio_inyectado
MD-1390,2026-01-09,Centro,190,6,3,5,True,reformado,1972,True,1164000,-0.2424,infraprecio_inyectado
MD-1391,2025-12-17,Chamartin,103,4,1,4,True,buen estado,1978,True,950000,0.1973,sobreprecio_inyectado
MD-1392,2025-12-16,Salamanca,117,4,2,1,False,buen estado,1943,False,626000,-0.2422,infraprecio_inyectado
MD-1393,2025-09-04,Arganzuela,178,6,3,1,True,a reformar,1968,True,837000,0.0,mercado
MD-1394,2025-11-15,Tetuan,28,1,1,2,True,a reformar,1996,True,119000,0.0,mercado
MD-1395,2025-09-19,Centro,33,2,1,6,True,obra nueva,2024,False,282000,0.0,mercado
MD-1396,2026-05-03,Arganzuela,97,4,2,3,False,reformado,1958,True,547000,0.0,mercado
MD-1397,2025-09-27,Puente de Vallecas,40,2,1,5,True,a reformar,1974,False,80000,0.0,mercado
MD-1398,2026-04-05,Ciudad Lineal,47,1,1,3,True,a reformar,1998,True,150000,0.0,mercado
MD-1399,2025-12-09,Fuencarral-El Pardo,117,4,2,4,True,obra nueva,2023,False,648000,0.0,mercado
MD-1400,2025-09-18,Chamberi,63,1,1,6,True,reformado,1984,True,603000,0.0,mercado
MD-1401,2026-02-23,Tetuan,95,4,1,2,True,buen estado,1989,False,434000,0.0,mercado
MD-1402,2026-04-16,Ciudad Lineal,43,1,1,3,True,reformado,1979,True,297000,0.0,mercado
MD-1403,2026-01-19,Fuencarral-El Pardo,158,5,3,7,True,buen estado,1988,True,721000,-0.2431,infraprecio_inyectado
MD-1404,2026-04-15,Arganzuela,64,2,1,1,False,a reformar,1963,True,306000,0.0,mercado
MD-1405,2025-09-07,Carabanchel,100,3,1,7,False,buen estado,1963,True,320000,0.0,mercado
MD-1406,2026-08-27,Vicalvaro,64,2,1,4,True,buen estado,1990,True,202000,-0.2111,infraprecio_inyectado
MD-1407,2026-07-01,Fuencarral-El Pardo,113,4,1,4,True,a reformar,2008,False,515000,0.0,mercado
MD-1408,2026-02-18,Puente de Vallecas,51,2,1,5,True,buen estado,1939,False,146000,0.0,mercado
MD-1409,2026-01-04,Tetuan,29,1,1,6,True,a reformar,1995,True,125000,0.0,mercado
MD-1410,2026-02-11,Centro,37,1,1,7,False,obra nueva,2024,True,326000,0.0,mercado
MD-1411,2025-10-19,Fuencarral-El Pardo,60,2,1,1,True,a reformar,1962,False,230000,0.0,mercado
MD-1412,2025-09-08,Latina,56,2,1,5,True,buen estado,1958,True,182000,0.0,mercado
MD-1413,2026-01-29,Puente de Vallecas,73,2,1,2,True,reformado,1985,False,176000,0.0,mercado
MD-1414,2026-01-22,Centro,99,4,2,6,False,a reformar,1946,False,580000,0.0,mercado
MD-1415,2026-03-07,Salamanca,30,1,1,0,False,a reformar,1954,True,202000,0.0,mercado
MD-1416,2026-08-23,Vicalvaro,74,2,1,5,True,buen estado,1992,True,207000,0.0,mercado
MD-1417,2025-10-30,Retiro,85,3,2,7,True,reformado,1973,False,701000,0.0,mercado
MD-1418,2026-05-09,Fuencarral-El Pardo,151,5,3,7,True,reformado,1978,False,919000,0.0,mercado
MD-1419,2025-10-28,Usera,97,4,2,8,False,a reformar,1948,True,239000,0.0,mercado
MD-1420,2026-01-17,San Blas-Canillejas,54,2,1,1,True,a reformar,1954,False,146000,0.1853,sobreprecio_inyectado
MD-1421,2025-09-13,Usera,80,4,2,0,True,reformado,1965,True,224000,0.0,mercado
MD-1422,2026-04-19,Puente de Vallecas,36,2,1,7,True,buen estado,1980,True,94000,-0.125,infraprecio_inyectado
MD-1423,2026-08-10,Carabanchel,60,2,1,1,True,reformado,1996,False,157000,0.0,mercado
MD-1424,2026-02-11,Chamartin,100,4,2,8,True,a reformar,1996,False,579000,0.121,sobreprecio_inyectado
MD-1425,2025-11-16,Tetuan,59,2,1,8,True,buen estado,1994,True,295000,0.0,mercado
MD-1426,2025-10-29,Hortaleza,68,2,1,1,False,a reformar,1960,False,268000,0.0,mercado
MD-1427,2025-09-25,Puente de Vallecas,60,1,1,7,True,buen estado,2006,False,231000,0.2579,sobreprecio_inyectado
MD-1428,2025-11-04,Arganzuela,61,2,1,2,True,buen estado,2021,True,409000,0.0,mercado
MD-1429,2026-01-19,Tetuan,80,3,2,8,False,buen estado,1963,True,366000,-0.1982,infraprecio_inyectado
MD-1430,2026-07-05,Salamanca,64,2,1,2,True,obra nueva,2022,True,813000,0.0,mercado
MD-1431,2026-04-25,Ciudad Lineal,85,2,2,7,True,buen estado,1988,False,351000,0.0,mercado
MD-1432,2026-03-11,Salamanca,163,6,2,4,True,buen estado,1980,False,1448000,0.0,mercado
MD-1433,2025-10-19,Chamartin,77,3,2,0,True,reformado,1983,True,681000,0.0,mercado
MD-1434,2025-11-24,Arganzuela,76,4,2,7,False,reformado,1962,False,427000,0.0,mercado
MD-1435,2026-05-07,Retiro,74,3,1,7,True,buen estado,1983,True,482000,0.0,mercado
MD-1436,2026-05-05,Villaverde,74,3,1,6,False,a reformar,1956,True,133000,0.0,mercado
MD-1437,2026-05-11,Tetuan,48,1,1,3,False,buen estado,1967,True,304000,0.0,mercado
MD-1438,2025-10-22,Carabanchel,48,3,1,5,False,buen estado,1965,False,125000,0.0,mercado
MD-1439,2026-02-10,Ciudad Lineal,59,2,1,8,True,buen estado,1966,True,335000,0.0,mercado
MD-1440,2026-03-14,Salamanca,53,1,1,7,True,reformado,1956,True,566000,0.0,mercado
MD-1441,2025-09-09,Fuencarral-El Pardo,48,2,1,4,True,buen estado,1941,False,354000,0.2556,sobreprecio_inyectado
MD-1442,2025-09-14,Carabanchel,61,2,1,8,True,reformado,1976,False,189000,0.0,mercado
MD-1443,2025-12-04,Latina,51,1,1,8,False,buen estado,1943,True,145000,0.0,mercado
MD-1444,2026-07-14,San Blas-Canillejas,164,6,3,0,False,reformado,1969,True,684000,0.0,mercado
MD-1445,2026-02-02,Centro,41,1,1,0,True,obra nueva,2026,True,342000,0.0,mercado
MD-1446,2026-04-21,Latina,30,1,1,2,True,reformado,1970,True,119000,0.0,mercado
MD-1447,2026-07-13,San Blas-Canillejas,144,5,3,6,False,reformado,1947,True,521000,0.0,mercado
MD-1448,2025-10-10,Puente de Vallecas,39,2,1,0,True,a reformar,1947,True,71000,-0.1866,infraprecio_inyectado
MD-1449,2026-05-05,Villa de Vallecas,56,2,1,4,True,buen estado,1953,False,246000,0.0,mercado
MD-1450,2026-03-22,Vicalvaro,114,4,2,3,True,buen estado,1997,False,355000,0.0,mercado
MD-1451,2025-12-12,Fuencarral-El Pardo,115,4,1,2,False,obra nueva,2026,False,902000,0.0,mercado
MD-1452,2025-10-25,Latina,72,2,1,7,True,buen estado,1973,False,297000,0.0,mercado
MD-1453,2026-03-10,Carabanchel,167,6,3,2,True,reformado,1976,True,583000,0.0,mercado
MD-1454,2026-08-03,Fuencarral-El Pardo,181,6,3,6,True,buen estado,1977,True,932000,0.0,mercado
MD-1455,2026-04-28,Centro,97,4,2,4,True,reformado,1943,True,610000,0.0,mercado
MD-1456,2025-09-13,Salamanca,72,2,1,1,True,buen estado,1978,True,606000,0.0,mercado
MD-1457,2026-01-23,Fuencarral-El Pardo,189,6,3,8,True,buen estado,1980,True,1199000,0.1597,sobreprecio_inyectado
MD-1458,2026-01-19,Latina,70,3,1,7,True,reformado,1993,True,268000,0.0,mercado
MD-1459,2025-11-04,Retiro,80,4,2,0,True,buen estado,2025,True,560000,0.0,mercado
MD-1460,2026-05-24,Tetuan,66,2,1,4,True,reformado,1950,False,372000,0.0,mercado
MD-1461,2026-04-24,Latina,54,2,1,7,True,buen estado,1934,True,196000,0.2264,sobreprecio_inyectado
MD-1462,2025-10-07,Salamanca,187,6,2,2,True,buen estado,1989,True,1477000,0.0,mercado
MD-1463,2026-03-19,Vicalvaro,100,3,1,1,True,reformado,1982,True,399000,0.0,mercado
MD-1464,2026-01-04,Arganzuela,55,2,1,4,False,buen estado,1968,True,270000,0.0,mercado
MD-1465,2025-12-11,Retiro,190,6,3,1,True,reformado,2025,True,1746000,0.0,mercado
MD-1466,2026-05-11,Chamartin,60,2,1,0,True,buen estado,1978,True,518000,0.0,mercado
MD-1467,2026-07-03,Vicalvaro,60,1,1,0,True,reformado,1962,False,210000,0.0,mercado
MD-1468,2026-07-24,Vicalvaro,71,2,1,1,True,buen estado,1961,False,263000,0.0,mercado
MD-1469,2025-09-24,Retiro,180,6,3,2,True,buen estado,1998,True,910000,-0.1986,infraprecio_inyectado
MD-1470,2025-12-27,Moratalaz,67,3,1,0,False,a reformar,1900,True,216000,0.0,mercado
MD-1471,2025-10-29,Carabanchel,182,6,3,8,True,obra nueva,2022,True,753000,0.0,mercado
MD-1472,2025-11-03,Centro,29,1,1,5,True,buen estado,1958,False,250000,0.1998,sobreprecio_inyectado
MD-1473,2026-03-17,Hortaleza,68,2,1,7,True,buen estado,1975,False,412000,0.0,mercado
MD-1474,2026-02-19,Arganzuela,59,3,1,7,False,a reformar,1972,True,230000,0.0,mercado
MD-1475,2025-11-03,Ciudad Lineal,74,3,1,4,True,obra nueva,2023,True,414000,0.0,mercado
MD-1476,2026-02-05,Chamberi,49,1,1,2,False,a reformar,1968,True,417000,0.2331,sobreprecio_inyectado
MD-1477,2026-08-26,Centro,78,2,2,4,True,buen estado,1976,True,784000,0.2472,sobreprecio_inyectado
MD-1478,2025-12-03,Carabanchel,53,1,1,7,True,reformado,1940,True,181000,0.0,mercado
MD-1479,2026-04-14,Moratalaz,66,2,1,2,True,buen estado,1972,False,219000,0.0,mercado
MD-1480,2026-07-22,Arganzuela,43,2,1,0,True,buen estado,1978,True,213000,0.0,mercado
MD-1481,2026-04-02,Retiro,52,2,1,4,True,reformado,1957,True,378000,0.0,mercado
MD-1482,2025-09-04,Latina,67,3,1,7,True,obra nueva,2022,True,243000,0.0,mercado
MD-1483,2026-06-09,Villa de Vallecas,74,3,1,6,False,a reformar,1946,False,159000,0.0,mercado
MD-1484,2026-04-18,Centro,176,6,2,3,True,reformado,1973,False,1233000,0.0,mercado
MD-1485,2025-11-05,Fuencarral-El Pardo,46,1,1,7,False,a reformar,1925,False,157000,0.0,mercado
MD-1486,2026-06-05,Centro,78,2,2,4,True,a reformar,1971,False,403000,0.0,mercado
MD-1487,2026-04-05,Arganzuela,76,3,2,7,True,obra nueva,2024,True,553000,0.0,mercado
MD-1488,2026-08-19,Salamanca,104,4,2,0,True,buen estado,1990,True,898000,0.0,mercado
MD-1489,2026-02-13,Usera,62,1,1,7,True,buen estado,1965,False,146000,0.0,mercado
MD-1490,2026-08-04,Fuencarral-El Pardo,83,3,2,2,False,buen estado,1958,True,455000,0.0,mercado
MD-1491,2025-09-16,Fuencarral-El Pardo,44,2,1,7,False,buen estado,1956,True,268000,0.1554,sobreprecio_inyectado
MD-1492,2026-08-24,Chamberi,38,1,1,7,False,buen estado,1973,True,260000,0.0,mercado
MD-1493,2026-04-01,Ciudad Lineal,45,2,1,8,False,buen estado,1959,True,153000,0.0,mercado
MD-1494,2025-12-07,San Blas-Canillejas,72,3,1,3,True,buen estado,2007,True,283000,0.0,mercado
MD-1495,2026-01-15,Chamartin,68,2,1,1,True,a reformar,1962,True,511000,0.0,mercado
MD-1496,2026-06-05,Puente de Vallecas,68,3,1,3,False,buen estado,1961,True,150000,0.0,mercado
MD-1497,2026-08-27,Puente de Vallecas,111,4,2,7,True,reformado,2004,False,316000,0.0,mercado
MD-1498,2025-10-06,Puente de Vallecas,83,3,2,1,True,obra nueva,2025,True,227000,-0.1404,infraprecio_inyectado
MD-1499,2026-01-12,Puente de Vallecas,28,1,1,3,True,buen estado,1983,True,101000,0.2663,sobreprecio_inyectado
MD-1500,2026-02-22,Chamartin,83,2,2,1,True,obra nueva,2024,True,666000,0.0,mercado
MD-1501,2025-12-07,San Blas-Canillejas,84,3,2,8,True,a reformar,1974,False,247000,0.0,mercado
MD-1502,2025-10-08,Carabanchel,153,5,3,1,True,buen estado,1970,True,473000,0.0,mercado
MD-1503,2026-03-28,Moratalaz,96,3,2,1,False,a reformar,1985,True,424000,0.0,mercado
MD-1504,2025-09-29,Ciudad Lineal,189,6,3,2,False,reformado,1942,True,900000,0.0,mercado
MD-1505,2026-02-04,Centro,39,2,1,3,False,buen estado,1937,True,223000,0.0,mercado
MD-1506,2026-04-22,Barajas,174,6,3,6,True,a reformar,1936,True,623000,0.0,mercado
MD-1507,2026-05-10,San Blas-Canillejas,47,1,1,7,True,buen estado,1960,True,148000,-0.242,infraprecio_inyectado
MD-1508,2025-11-23,Latina,78,2,2,8,True,a reformar,2005,False,194000,0.0,mercado
MD-1509,2025-09-04,Vicalvaro,100,3,2,2,False,buen estado,1981,True,300000,-0.2039,infraprecio_inyectado
MD-1510,2025-11-17,Moncloa-Aravaca,81,4,2,7,True,buen estado,1967,True,578000,0.0,mercado
MD-1511,2026-08-26,Centro,36,1,1,4,True,buen estado,1942,False,249000,0.0,mercado
MD-1512,2026-08-22,Villa de Vallecas,142,5,3,0,True,buen estado,1982,True,540000,0.0,mercado
MD-1513,2026-08-27,Latina,38,1,1,5,True,buen estado,1948,True,131000,0.0,mercado
MD-1514,2026-01-19,Latina,49,1,1,2,True,buen estado,1990,True,140000,-0.2255,infraprecio_inyectado
MD-1515,2026-03-06,Chamartin,124,4,2,7,True,buen estado,1945,True,1059000,0.0,mercado
MD-1516,2026-06-25,Hortaleza,70,2,1,2,True,a reformar,1983,True,336000,0.0,mercado
MD-1517,2026-02-14,Chamartin,57,2,1,7,True,buen estado,1991,True,471000,0.0,mercado
MD-1518,2025-10-05,Centro,29,1,1,1,False,a reformar,1967,True,229000,0.0,mercado
MD-1519,2025-12-24,Vicalvaro,83,2,2,4,True,buen estado,1972,True,346000,0.0,mercado
MD-1520,2025-11-17,Chamberi,88,3,2,7,True,buen estado,2001,True,700000,0.0,mercado
MD-1521,2026-01-24,Moncloa-Aravaca,51,2,1,5,True,buen estado,1959,True,328000,0.0,mercado
MD-1522,2026-08-10,Carabanchel,72,3,1,8,True,a reformar,1991,True,200000,0.0,mercado
MD-1523,2026-04-02,Fuencarral-El Pardo,49,2,1,5,True,a reformar,1983,True,241000,0.1397,sobreprecio_inyectado
MD-1524,2025-09-21,San Blas-Canillejas,74,3,1,2,True,reformado,2002,False,339000,0.0,mercado
MD-1525,2026-07-08,Ciudad Lineal,54,2,1,0,True,buen estado,1983,True,228000,0.0,mercado
MD-1526,2026-06-07,Tetuan,41,2,1,5,True,buen estado,1978,True,163000,0.0,mercado
MD-1527,2026-06-07,Puente de Vallecas,38,1,1,3,True,buen estado,1949,False,87000,0.0,mercado
MD-1528,2025-10-27,Villa de Vallecas,115,4,2,0,False,obra nueva,2022,False,383000,0.0,mercado
MD-1529,2025-10-20,Latina,75,2,2,8,True,buen estado,1969,True,244000,0.0,mercado
MD-1530,2026-03-01,Chamartin,157,6,3,0,True,a reformar,1979,True,915000,0.0,mercado
MD-1531,2025-10-20,Fuencarral-El Pardo,115,5,2,5,True,a reformar,1978,True,545000,0.0,mercado
MD-1532,2026-06-16,Barajas,77,4,2,3,True,buen estado,1986,True,431000,0.0,mercado
MD-1533,2026-06-16,Ciudad Lineal,85,4,2,4,True,reformado,1962,True,358000,-0.1409,infraprecio_inyectado
MD-1534,2026-01-23,Arganzuela,80,2,2,3,True,reformado,1973,True,545000,0.0,mercado
MD-1535,2026-01-07,Tetuan,183,6,3,6,True,buen estado,1977,True,1189000,0.2537,sobreprecio_inyectado
MD-1536,2025-12-02,Salamanca,150,5,3,7,False,a reformar,1951,True,934000,0.0,mercado
MD-1537,2026-04-16,Villa de Vallecas,145,5,3,4,True,buen estado,1994,True,423000,0.0,mercado
MD-1538,2026-05-12,Puente de Vallecas,91,3,2,4,True,buen estado,1974,False,168000,-0.1224,infraprecio_inyectado
MD-1539,2025-09-13,Ciudad Lineal,163,6,3,3,True,reformado,1917,True,821000,0.0,mercado
MD-1540,2026-06-11,Retiro,96,4,2,5,True,reformado,1939,True,722000,0.0,mercado
MD-1541,2025-12-02,Fuencarral-El Pardo,91,4,2,7,True,buen estado,1973,True,520000,0.0,mercado
MD-1542,2025-12-11,Carabanchel,51,2,1,7,True,a reformar,2006,True,165000,0.0,mercado
MD-1543,2025-09-21,Centro,62,2,1,8,True,obra nueva,2025,True,488000,0.0,mercado
MD-1544,2025-09-23,Villa de Vallecas,80,3,2,5,True,buen estado,1972,True,283000,0.0,mercado
MD-1545,2026-08-24,Ciudad Lineal,101,4,2,5,True,a reformar,2007,True,328000,0.0,mercado
MD-1546,2025-11-18,Arganzuela,128,5,2,2,True,reformado,1976,True,887000,0.0,mercado
MD-1547,2026-05-04,Fuencarral-El Pardo,93,3,2,3,True,obra nueva,2024,True,832000,0.0,mercado
MD-1548,2025-09-04,Puente de Vallecas,84,3,2,5,True,buen estado,1937,True,265000,0.0,mercado
MD-1549,2026-01-10,Ciudad Lineal,86,4,2,4,True,buen estado,1965,True,399000,0.0,mercado
MD-1550,2026-01-19,Ciudad Lineal,99,4,2,6,False,buen estado,1950,False,323000,0.0,mercado
MD-1551,2026-07-27,Tetuan,53,3,1,4,True,buen estado,1963,True,292000,0.0,mercado
MD-1552,2026-01-19,Tetuan,68,3,1,7,True,reformado,1982,True,482000,0.0,mercado
MD-1553,2025-11-19,Salamanca,100,4,2,8,True,a reformar,1992,True,911000,0.2033,sobreprecio_inyectado
MD-1554,2026-03-07,San Blas-Canillejas,53,2,1,5,True,reformado,1971,True,192000,-0.2493,infraprecio_inyectado
MD-1555,2026-05-03,Centro,64,2,1,0,True,a reformar,1987,True,425000,0.0,mercado
MD-1556,2026-05-09,Chamberi,101,5,2,4,True,a reformar,1952,False,538000,0.0,mercado
MD-1557,2025-09-12,Chamartin,184,6,3,2,True,reformado,2000,True,1771000,0.0,mercado
MD-1558,2026-01-27,Tetuan,33,1,1,7,False,buen estado,1966,False,149000,0.0,mercado
MD-1559,2026-08-15,Latina,76,2,2,5,True,a reformar,2006,True,256000,0.0,mercado
MD-1560,2026-07-08,Hortaleza,77,2,2,7,False,a reformar,1953,True,223000,-0.2696,infraprecio_inyectado
MD-1561,2025-11-10,Vicalvaro,80,3,2,2,True,buen estado,1979,True,260000,0.0,mercado
MD-1562,2026-05-30,Vicalvaro,83,2,2,8,False,a reformar,1967,True,186000,0.0,mercado
MD-1563,2026-04-05,Moratalaz,71,2,1,6,True,buen estado,2021,True,308000,0.0,mercado
MD-1564,2025-11-24,Tetuan,41,1,1,4,True,buen estado,1933,True,249000,0.0,mercado
MD-1565,2026-04-05,Arganzuela,81,3,1,3,True,buen estado,1964,True,493000,0.0,mercado
MD-1566,2025-11-25,Puente de Vallecas,36,1,1,1,True,obra nueva,2022,True,117000,0.0,mercado
MD-1567,2025-09-25,Chamberi,52,1,1,8,True,reformado,1978,False,533000,0.1344,sobreprecio_inyectado
MD-1568,2025-10-22,Puente de Vallecas,80,3,2,4,True,reformado,1986,True,247000,0.0,mercado
MD-1569,2026-07-09,Carabanchel,53,2,1,4,False,reformado,1930,True,190000,0.0,mercado
MD-1570,2026-01-01,Hortaleza,178,6,3,3,True,a reformar,1958,True,967000,0.0,mercado
MD-1571,2026-07-22,Villa de Vallecas,55,2,1,4,True,obra nueva,2023,True,276000,0.0,mercado
MD-1572,2026-04-01,Chamberi,175,6,3,4,True,a reformar,1974,False,986000,0.0,mercado
MD-1573,2026-06-02,Arganzuela,134,5,3,5,True,buen estado,2000,True,680000,0.0,mercado
MD-1574,2026-08-24,Latina,180,6,3,2,True,reformado,1989,True,793000,0.2522,sobreprecio_inyectado
MD-1575,2025-11-25,Barajas,53,2,1,3,True,buen estado,1984,True,212000,0.0,mercado
MD-1576,2026-02-18,Villaverde,96,4,2,4,True,reformado,1990,True,214000,-0.2644,infraprecio_inyectado
MD-1577,2025-11-27,Ciudad Lineal,78,2,2,0,False,buen estado,1968,True,396000,0.0,mercado
